% Fair or Poor Health,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Uninsured,% Vaccinated,High School Graduation Rate,% Some College,% Unemployed,% Children in Poverty,Income Ratio,% Single-Parent Households,Violent Crime Rate,Average Daily PM2.5,% Severe Housing Problems
23.913328422,22.994512158,32.3,7.6,34.3,83.996584116,14.077344292,8.0567032341,32,96.808510638,52.396405392,5.8054226475,30.5,4.7189892802,36.557253821,70.438408655,10.1,14.971751412
17.722407338,18.333509538,34.0,7.8,26.8,82.269518581,19.377184468,5.2738762571,50,92.740471869,64.113063004,3.3068829308,10.9,3.9216645865,27.396853666,161.41119502,10.9,10.362146445
18.8418139,18.715624235,30.7,8.3,26.5,73.610781005,17.044696848,8.0007150336,50,93.803418803,56.637094074,3.4831460674,13.6,4.6438498157,25.515416895,117.60050997,11.5,13.76744186
20.921245462,20.830966794,38.1,7.4,24.4,78.143937208,16.300374137,6.1091942358,47,93.80952381,45.958583834,3.8818469896,21.5,3.9717108825,29.860635138,180.28012758,10.8,12.643678161
16.587959889,18.175387652,36.5,,29.1,53.631088447,18.227647573,5.1377977304,46,96.48241206,64.510372518,3.6477487327,9.7,3.8752449188,22.387332521,44.655316774,11.4,9.0697674419
23.27877774,22.061851552,35.7,6.9,31.9,83.151109661,14.88121552,6.2902730899,39,96.381578947,56.255577369,4.2820553866,26.7,4.8437723577,45.357266137,161.11066911,10.7,14.828116983
21.612130437,22.231141908,35.8,8.0,39.0,1.9502407705,15.656596859,8.8871176646,36,99.122807018,51.36122178,3.9909638554,24.2,5.0648148148,21.547799697,83.732057416,10.8,11.90738699
20.648499575,20.149778402,32.8,7.6,30.0,59.509031313,15.994108189,7.436311446,41,91.463414634,63.1,4.7325445759,25.0,3.9525667707,27.217741935,112.29252202,10.6,9.8744769874
20.519415884,20.518275487,36.9,8.2,33.1,62.129640141,16.674736667,6.3724098779,38,93.258426966,46.146044625,4.2897508348,20.6,5.0910109362,41.589548176,34.123869647,11.2,10.970464135
23.234061874,22.414372005,31.4,7.1,36.7,61.831145465,15.761749349,7.3468052033,32,95.833333333,48.822836963,4.9677098857,21.9,4.2257114352,35.075944896,96.760201528,11.6,10.781671159
19.447167369,19.827325188,29.5,7.4,23.7,54.611044713,18.63336913,7.3156464639,49,95.857026807,66.598436918,3.6832298137,19.6,4.5931757318,34.961567072,221.59053673,10.8,16.052202284
20.188538815,20.010615637,34.6,7.6,25.2,2.6030553896,16.05573565,7.3568643546,46,97.457627119,51.362448675,3.7413320432,20.9,4.5662569294,25.026548673,54.094540613,10.8,10.13363029
26.599263646,24.049804996,40.1,6.9,36.9,65.478306827,14.371654309,7.7956149666,25,95.219123506,39.302131216,7.0281653067,36.0,4.4998931396,26.665080875,77.980309972,9.7,14.668367347
23.332726561,23.242518826,35.8,7.9,31.4,28.874531973,15.12114013,8.326155613,43,88.461538462,42.980030722,4.1965199591,22.0,4.9015876791,34.164174144,48.1444333,11.6,12.074001947
26.414008428,23.996334379,33.3,7.0,36.3,79.46235654,14.777319336,6.187150838,35,94.967177243,54.688635813,5.0,33.9,5.5923992943,32.354270221,97.216821288,9.9,13.453973249
30.665273089,29.076769358,36.1,6.5,37.9,54.126444596,12.673222688,6.7039106145,37,96.428571429,28.177458034,7.6680672269,43.6,5.052210403,38.294010889,76.035114398,9.5,22.068965517
18.064538911,17.990421804,32.3,7.5,22.6,76.823449216,16.943852684,7.3809075504,54,96.907216495,64.176598959,3.0892989928,13.2,4.3646523332,35.856164384,77.969669798,11.0,11.879699248
20.890035316,21.534088073,38.4,7.8,35.3,42.525051398,19.778028886,10.665807234,48,90.9,43.559911476,5.373246493,35.4,5.804626938,33.415384615,443.40685619,9.4,12.271021849
21.312153507,22.038987631,37.0,7.3,40.7,73.187393262,20.523413298,9.3275852416,37,92.3,44.729496212,5.6238615665,22.7,5.0772431577,38.015955602,124.36665131,9.2,11.484771574
16.66091447,18.155452803,33.1,8.1,30.8,72.706244462,23.980304212,7.06536831,46,88.1,67.618492052,4.1426507248,14.2,4.8473575745,31.41947726,337.42989494,10.0,10.832411164
21.59669348,21.032197224,42.1,6.7,34.1,35.369967124,18.729754342,10.268340186,46,89.7,37.801509851,6.6659210379,28.7,5.7538175695,45.884237933,318.59642997,9.3,9.9135446686
24.494734265,22.94656752,44.7,6.6,35.8,24.35766406,19.004419687,10.242020344,37,79.3,41.715198197,5.7206295305,36.9,6.2009559289,44.414311046,584.49416793,9.2,13.586413586
19.8806091,20.721538129,36.1,7.2,27.5,15.462500701,19.897386611,9.5390460954,42,94.7,53.0787135,5.3156374639,18.7,5.5522766508,32.148769451,108.60898018,9.4,11.598626478
23.67248002,21.612387457,45.3,6.1,25.8,21.41712534,15.919330911,8.9628325146,40,89.6,43.139190523,5.8377425044,36.3,6.5561731514,53.136171596,409.69483478,9.7,10.975609756
18.601481071,18.88651436,30.8,7.5,27.0,76.338488105,20.299638622,8.7482489587,48,83.3,67.836371226,4.2762929538,20.2,4.5431204458,36.78201356,480.06289658,10.3,14.714240606
22.875329212,21.923980452,39.9,5.8,30.8,85.18565002,17.348238547,8.6488047521,44,73.8,56.995051036,5.4887476379,35.6,5.6178615575,53.420228523,687.63024056,10.3,17.252166778
19.326450598,20.245888383,35.4,7.3,29.8,74.745289675,19.063175991,8.8325141999,45,84.0,57.528345517,3.8178707294,21.1,5.0911657338,39.766601385,625.73852581,9.5,12.940867969
21.75242789,23.444715055,39.7,7.5,27.3,37.238452428,18.665262948,11.10821382,29,90.1,36.947456214,5.7239937271,30.1,6.6487074173,37.737478411,221.20557036,9.2,13.892709766
16.823587231,18.683577926,35.1,9.0,33.4,60.505921918,21.420683673,9.4003801624,34,91.1,60.329985653,3.524771999,19.6,4.2706868058,21.302578019,251.57232704,9.1,6.9679849341
22.418596301,22.540613834,37.1,6.6,39.7,16.152589603,18.321274212,10.659415364,33,87.8,36.571428571,6.8027210884,37.0,7.0177041286,42.542450665,377.43345252,9.0,11.528150134
28.267475228,26.259880003,37.9,6.1,34.9,39.255597557,16.563533429,11.104536489,32,90.2,37.244897959,5.2431216473,41.1,5.0766242354,52.570253598,154.9648349,9.6,19.468267581
26.032152109,24.568156751,34.5,5.3,38.7,30.948035731,16.196234119,9.9415980887,39,83.3,37.634408602,7.0299022427,38.7,5.2595576388,49.925863165,734.50954118,9.0,13.918205805
23.00137157,22.027191121,38.0,6.5,32.6,43.817527011,17.109879902,9.6149536062,35,93.8,45.677321157,5.7466989027,24.5,6.671915298,47.878144892,448.14104456,9.9,12.865497076
19.990470496,18.269947005,31.9,6.5,28.5,97.50028966,21.788807468,8.6096245283,48,70.988195815,66.976645073,4.3174032829,23.8,5.5247586571,45.536167544,583.48048179,9.0,18.189368771
37.462276572,31.848086764,40.0,3.5,27.5,60.329939425,14.067979951,8.2414277121,17,97.9,30.3381195,10.346585117,61.5,6.1824068418,79.197622585,640.10895472,9.6,22.113502935
20.701473383,20.675796687,34.8,7.3,26.5,46.775546455,18.335726446,8.2082517584,42,86.3,34.893870264,4.6703296703,24.1,5.6129163047,38.718820862,431.48568948,9.3,12.170087977
24.988649849,24.478974131,39.3,6.1,36.3,56.147010358,18.634223207,10.020785472,48,80.5,36.954413191,5.7789569687,34.2,5.0123270785,43.406072106,190.58445901,9.3,16.680707666
25.063024419,23.515625466,38.3,6.4,36.5,38.007415611,16.559316192,11.676980198,24,76.0,36.672889442,7.1262481193,41.7,5.7778836988,49.758173728,120.49705033,9.3,13.430851064
22.486484714,22.539442261,47.4,7.3,41.4,69.501098211,20.101304856,9.4086354076,41,84.0,36.279533163,5.8976582827,24.4,4.8730387737,38.155091606,55.149593272,9.5,10.638297872
22.765269328,21.242782196,41.3,6.8,28.8,62.980611688,18.671306121,10.295252006,43,81.3,41.099549274,5.8486679004,39.3,4.9700331213,48.302148302,195.71942673,9.4,14.340271148
21.565921663,20.993251813,38.1,7.1,21.0,48.515889418,18.4617444,8.5050163082,44,86.2,44.714645635,6.1874559549,32.7,5.1098444546,54.833597464,1096.2663611,9.5,15.546594982
22.273719777,21.817007242,34.2,6.5,29.0,23.024456188,17.728887462,9.8933649289,39,80.7,34.859417766,4.6059365404,31.5,6.3916569258,48.047099368,143.6834543,9.5,15.289256198
20.212759461,18.743669593,33.4,7.9,26.8,97.752640145,19.591065073,11.564760787,42,71.8,59.160431759,4.3726518618,25.7,4.8714800785,43.223296888,434.28797092,8.0,17.855665228
19.511827563,21.031676816,40.8,7.8,33.2,44.682534658,19.281528843,10.436280138,44,92.5,46.422976501,4.7150259067,23.8,6.1142295646,37.690007476,346.3424839,9.0,15.967113804
17.351257579,17.798626642,31.2,7.5,25.8,86.447210463,20.218208424,10.138008853,47,76.8,62.480756851,4.4751493334,20.4,5.4646340889,38.887221231,506.46661162,9.4,14.391309217
18.364004129,19.224758245,39.6,7.7,32.0,60.424842709,20.735013271,11.918940972,44,94.0,45.126675447,4.7374210828,22.8,5.0947231834,36.226942915,279.06976744,9.3,11.693548387
21.664212632,22.664830086,34.4,7.5,31.8,57.018132975,19.517940931,12.02888341,34,96.1,41.585925548,4.3886150421,24.2,5.8790338547,38.741339492,245.8988783,9.1,10.244360902
23.17574085,20.979497617,35.8,5.2,30.7,47.39488606,19.055578438,9.7156205014,44,95.7,64.149504195,5.222339498,29.9,6.4987466768,43.748673318,401.93104059,9.6,19.305920093
18.204865396,21.604316205,36.5,8.5,31.0,78.473122647,21.151562257,8.9392711197,46,86.6,55.772692209,4.0505919077,15.0,4.5601090826,30.585737829,355.07368144,9.7,11.44434031
31.104762672,27.638170161,41.2,5.3,38.6,85.189779211,15.273234556,8.9771622935,13,40.4,33.723996484,8.2988695892,56.3,5.7530504462,66.092375367,585.14757766,9.6,18.259803922
28.331771652,22.641288601,43.2,5.3,33.0,73.909003181,15.622931068,9.1821177396,36,69.2,41.810418446,8.1722750907,41.1,5.441459033,47.775814999,571.00720377,9.8,14.98783455
26.00375773,23.700994091,36.4,5.3,28.3,69.051711065,17.879922797,9.6322811585,42,79.5,55.568963437,5.8147274157,33.4,6.7500732493,51.077586207,638.06070545,9.6,18.200764154
21.19276632,22.609624129,29.6,5.8,23.9,94.071180732,22.604632499,9.8632974571,37,72.8,69.80588389,5.0065699349,33.6,7.4129955109,60.745948859,1025.4729887,9.0,25.796764506
23.093448306,21.431656792,40.1,6.0,31.4,78.337887067,17.753787024,8.395497717,43,83.262715736,54.508653706,5.2029446876,30.3,6.0568419717,48.272243268,1378.4361617,9.5,15.569809331
19.174696582,19.503082138,37.5,7.1,26.9,44.983074386,19.698353654,11.69451074,33,90.8,60.281828609,4.6236989592,20.3,5.9583222864,39.499258771,148.40569878,8.9,13.823019086
19.919372827,19.593602467,31.2,7.3,26.4,33.830365757,18.204224076,9.8673859294,33,69.8,41.788321168,5.3605360536,27.7,6.2619701727,50.910613356,513.18944844,9.3,13.352272727
21.542318188,22.437956737,39.7,6.2,30.5,79.986019618,17.226810564,9.6393942493,44,77.6,52.096226186,5.3092382555,25.2,5.3475402529,44.588717885,1013.9382767,9.3,15.60585609
22.296474219,21.883761695,31.2,6.8,34.1,53.217467825,16.708161334,8.8334556126,32,84.1,42.994923858,4.4383833375,33.3,6.2724264982,48.414985591,507.64349582,9.4,12.320916905
25.166744988,23.226918608,35.6,6.5,34.4,43.599517491,16.727568126,9.7784140421,24,78.4,39.332394933,6.2394806444,36.9,5.6093739448,56.465517241,484.94983278,9.6,9.4327176781
20.330524062,20.954495737,45.8,7.1,36.8,26.253456031,18.567659068,12.566193603,38,93.3,44.137168142,5.1837051837,30.1,5.735674548,38.873435327,112.16324065,9.4,9.571508069
22.946131654,22.517842045,42.5,6.4,32.8,56.603615901,19.630669627,10.229958637,33,91.0,54.006235951,5.0105025872,29.8,4.9852113453,42.023410002,238.70472981,9.0,15.818058384
18.542104148,18.724473708,37.3,7.0,24.8,81.051534672,21.256232507,7.3779193206,40,81.6,64.494365362,4.3907529298,21.7,4.6165310703,40.849397128,332.6332196,9.0,12.510088781
26.773023181,23.91719357,32.4,6.6,31.1,18.67356958,16.077466682,10.120048019,35,73.9,36.824696803,6.5604065604,35.3,6.5118731714,56.885173779,340.30380746,8.8,12.39157373
20.207376606,19.006955472,38.1,6.7,35.4,31.838747625,18.648874044,7.1040416619,38,85.1,53.714174303,6.1756191702,25.0,6.2426592798,52.079901153,580.37187809,9.5,12.13836478
21.526106578,20.516015542,43.3,6.4,32.0,82.460151555,17.581818752,8.6324324324,35,80.7,50.496479509,5.6870831424,28.9,5.0497903564,50.425768234,144.64411761,9.2,15.099251546
24.850128999,24.398969339,33.7,6.2,31.9,51.825290224,18.376311501,9.7936813108,45,69.1,40.419161677,6.2380609401,46.6,6.4797577568,46.557169931,673.85615131,9.5,16.166092237
19.895150587,21.504376531,36.9,7.8,32.5,59.936733129,19.822095076,9.9179700317,40,83.7,47.705305363,5.2368409304,27.5,5.1426696072,37.953694506,263.32462184,9.6,11.44265698
23.921941918,21.577659466,38.0,6.2,36.6,89.141811528,18.488983363,10.626813145,42,88.2,34.304949889,6.5910560613,28.8,4.6148613291,44.02043749,516.95733682,9.0,13.885445078
16.285333309,17.709280575,30.2,8.4,22.3,81.312997347,21.003489936,8.9222987214,45,82.8,69.034984277,4.1884816754,17.0,4.7970803451,30.573499679,165.01085651,9.3,13.015184382
22.139360651,22.024756151,38.7,6.7,33.7,67.893506858,19.814321416,10.112115536,39,70.6,51.755291688,5.4808382242,24.3,5.5722410525,45.20089638,870.3028654,8.9,17.885825917
34.955353717,28.477318746,30.7,4.4,33.2,15.308453922,12.168402499,10.970706491,26,84.0,26.431718062,7.7397260274,47.7,5.5229832572,58.377896613,151.09000648,9.2,12.628865979
20.855001969,22.291235625,41.6,7.0,31.1,80.710709816,19.921673346,11.99987405,44,82.4,45.607625627,5.003015162,22.6,5.5182312279,39.676796065,404.04040404,8.7,13.4086629
20.668147156,19.369310994,38.1,7.2,31.9,39.698956912,17.215313797,10.188185798,40,64.8,35.56352051,5.670272042,29.5,6.182158156,36.923389555,271.39172367,9.8,11.775472849
20.816313012,20.421327652,38.8,8.1,33.6,59.645855963,19.874138364,10.717370818,40,93.5,45.061977904,5.273598942,25.2,4.9764735017,33.809836066,387.05254886,9.4,13.612324672
19.884700518,20.292667791,35.4,6.2,31.6,66.268582566,21.867942186,8.3273147479,39,90.8,59.140482991,6.5897755611,23.6,4.2952399122,29.634260706,291.90559295,9.5,10.989319843
26.114453178,23.236068374,42.8,7.0,36.8,39.37839213,16.135563075,10.130081301,41,81.570747617,40.352595495,5.7499257499,36.7,5.7509479751,53.097108176,677.87800362,9.1,16.099513869
23.430710777,22.964287996,32.9,5.9,31.0,50.99861674,16.163979504,9.3972611651,40,76.6,49.325126876,6.1153531497,34.5,4.4421269297,41.302656441,368.06815696,9.9,15.722872509
19.837178147,20.022154037,37.9,7.4,20.8,73.57911552,20.179057157,7.4817930972,49,74.3,56.566499722,4.4426374926,20.0,5.2155749513,47.599231754,350.68254314,9.0,13.506212858
21.215701426,21.277978658,46.8,7.3,29.4,33.281627025,18.670972241,10.810491493,25,93.3,35.88362069,9.2030848329,34.0,5.6007451102,35.057471264,401.90795866,9.6,5.495818399
20.848284159,21.898367086,21.8,6.3,14.2,14.9952,19.935302958,6.8663708087,46,90.9,45.881270133,3.9745031871,19.3,6.4177068068,42.89090193,260.62027626,9.0,13.273195876
24.421045218,22.927338089,37.3,6.0,26.5,80.271664599,17.364735507,9.1895089726,42,85.1,36.842105263,6.2741116751,28.7,5.431402139,40.680766689,484.7359736,9.4,9.8345588235
13.448855437,16.449206191,33.9,7.7,24.7,84.180423762,19.862958983,9.4466201655,50,81.226332538,66.612710525,3.2967231149,17.3,4.6369599316,33.506313787,139.0762361,7.6,14.828472455
17.492794482,18.592721462,35.9,7.4,31.2,55.63378322,15.311525681,11.815796796,39,90.186062246,65.298885512,4.8126105839,19.1,5.0486943819,29.584051194,120.42686244,8.1,13.668341709
9.0048088735,11.391522395,23.3,8.0,15.9,83.844089266,22.818499418,9.1837857046,53,88.250684463,77.795746745,2.6818371431,8.0,4.3694806066,27.049463225,128.34619962,8.0,15.525579028
14.057004795,16.197356428,34.1,8.2,23.3,46.766120645,19.89570048,10.78263995,43,90.182926829,64.157014157,4.0149264045,20.4,4.3456079598,29.73723168,110.99330727,6.9,13.179289688
12.96677119,14.394734709,24.9,8.1,18.3,69.511926201,20.922417231,11.840978593,51,88.021582734,63.86698663,3.7950147924,15.9,4.4659676638,30.297219559,60.097248274,6.3,16.273684211
12.485646195,16.463107334,33.5,8.0,23.1,76.525775475,19.15456187,9.6553093231,46,83.152173913,66.454689984,3.2362770023,15.0,4.4666336232,35.533492415,168.19146418,7.7,14.440291167
11.173563361,13.697646418,27.2,8.0,18.6,44.813267566,20.544286757,11.714176856,48,90.771461717,61.220196353,3.2209483094,16.1,4.2257466446,32.959326788,52.836170132,7.2,15.81920904
11.148040806,14.524588742,24.5,8.3,19.4,56.676437299,18.220991664,13.646150721,36,,58.119785459,3.3435366141,16.8,4.3413968006,32.086509484,154.44810544,7.5,14.946737683
13.647688755,18.030923525,33.2,8.0,26.2,40.955855653,18.948454547,11.308801725,41,83.531347962,52.377850163,3.9913053255,26.3,4.216029724,38.927544299,111.90571943,7.4,15.946924005
15.212091016,16.858076332,33.7,7.5,23.5,63.412225593,20.136416426,10.933240482,43,87.737435567,67.32585358,3.785963411,17.1,4.9301789101,35.335083497,86.251114894,7.2,14.92271587
15.244386967,18.900871763,36.6,7.8,25.1,48.046763616,17.757190843,12.160252681,32,,53.244697689,4.1649926343,23.8,4.6498230803,38.701667258,118.08466671,6.7,14.332892999
11.752554148,13.590921937,25.1,8.2,18.5,81.424078429,20.911209698,8.4700043159,33,85.23480663,66.19194252,2.7109053498,13.0,3.9459048447,32.595270372,37.048119808,7.7,14.217098943
15.736557327,19.094503389,33.9,7.3,26.0,59.475760129,18.359029947,12.114171922,41,86.143493761,56.653046722,4.8103809857,21.1,4.8120260022,36.113666564,136.46022185,7.3,16.280701754
15.062473001,17.510761602,30.7,8.0,20.7,49.99742175,18.578054827,12.356302963,42,84.793233083,64.630926415,3.5247058824,20.2,4.3178838099,30.421561852,72.802513603,7.1,14.803804994
17.627855651,18.229789574,32.6,7.4,26.7,51.957024592,18.519109913,15.628125408,34,,52.483285578,4.9208509419,26.8,4.7855999051,36.544342508,122.82110633,6.5,13.508709563
12.723861548,14.036913691,30.2,8.3,21.7,77.910120681,21.204135536,8.5945169841,49,88.037474849,69.259502939,3.0307283397,10.5,3.9944266694,27.135284748,150.82206723,7.7,14.904952173
16.599970615,16.051710616,36.9,7.2,29.1,82.496304287,16.285027299,5.8771463976,43,88.74,53.594192635,5.5152576288,21.3,4.7144487312,36.330557128,310.51400418,9.0,14.663589562
12.171960063,13.675421228,29.4,8.9,20.5,91.911184847,19.249079205,5.5851944362,53,88.53,74.052549673,3.3407299025,9.6,3.7098072123,25.965167712,452.59909533,10.6,13.477029732
13.813202217,13.277830309,30.9,8.4,23.5,96.349696719,17.169414171,6.1364451946,53,89.0,70.305904231,4.0416017195,13.0,4.2317335352,34.27217271,511.31007773,10.9,15.812355151
11.772675584,14.482916074,32.3,9.1,21.4,61.429843245,17.868929565,4.069580846,53,94.62,70.73856748,3.540237373,6.6,3.4104233898,27.710331145,150.45467071,9.3,13.055908513
17.211157909,18.602425118,40.2,8.4,30.8,47.653178492,16.389890332,8.3859105166,48,82.32,43.796635892,3.8162857777,19.9,4.2851579403,38.574396261,258.63661556,9.4,19.816819317
10.528174204,12.630102677,33.0,9.4,25.4,86.509028684,16.735621183,4.5924658031,55,97.5,71.008459424,3.2457414219,6.1,3.8866986835,20.096397353,187.62622943,10.5,11.133167907
14.388865918,16.915939354,32.6,8.5,28.4,81.236895201,17.785038722,5.6005351417,49,90.54,56.201643136,4.4022647819,12.8,4.0458724262,29.319797824,426.76272091,10.7,14.583051764
14.052300459,14.16024778,36.2,8.3,25.8,77.36146461,16.093641709,5.0133901575,45,94.74,67.324884566,3.8764335401,9.3,3.7190844233,32.780996828,357.07640088,9.3,15.266611219
17.797274053,18.156626407,39.4,7.6,33.7,67.637500766,14.602833751,7.3101857376,50,83.16,52.627269005,5.2062292305,27.0,4.7134767837,47.921290132,456.3675609,9.4,18.364255964
11.497212377,11.613052264,29.1,9.3,22.1,92.098463912,17.534610983,5.420760519,51,92.48,75.159195211,3.5144575827,7.4,3.984955279,23.505782949,249.44120679,10.3,13.747963369
13.863125037,15.364346522,37.2,8.8,28.1,72.877695451,16.208214789,7.3559172899,40,92.39,54.709637241,4.7826086957,18.4,4.387364476,24.172426337,223.49017151,8.7,12.451696007
12.247499208,14.609937744,32.3,9.0,24.9,90.371937621,17.590471076,4.7453604822,53,88.94,73.626658879,3.6225590249,9.7,4.167912966,24.227445681,233.5361042,10.9,12.935834369
9.7491763547,9.0191011429,25.3,9.3,16.7,96.451573576,16.335402944,3.9220362501,57,92.28,85.134873828,3.0067051319,6.2,3.6982084547,20.4856868,214.496309,11.0,12.91071266
13.098639541,13.018311908,29.7,8.7,28.2,57.424369956,15.835557032,8.4152006702,54,90.48,63.959251101,4.3300175541,19.2,4.8250611885,46.611295681,220.21413927,9.7,16.070266753
